header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Mondriaanlaan 150,6708 NX Wageningen        ,https://www.funda.nl/en/koop/wageningen/huis-42683938-mondriaanlaan-150/?navigateSource=resultlist,20220128_064835,"€ 409,000 kosten koper","€ 3,246    The asking price per m² (€ 409,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1993,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area126 m²Exterior space attached to the building9 m²External storage space16 m²,126 m²,9 m²,16 m²,170 m²,450 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a loft,"Skylight, optical fibre, mechanical ventilation, flue, sliding door and solar panels",A        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler,CH boiler and electrical boiler,"Remeha Calenta 40C (gas-fired combination boiler from 2011, in ownership)",170 m²,Full ownership,In residential district,"Back garden, front garden and sun terrace","83 m² (15 meter deep and 5,5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity,Insulated walls,Public parking,no
