header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Limburglaan 209,5616 EV Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42688368-limburglaan-209/?navigateSource=resultlist,20220129_174057,"€ 200,000 kosten koper","€ 3,846    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 121 per month,"January 22, 2022",Available,Available in consultation,€ 121.16 per month,Penthouse (apartment),Resale property,1976,Flat roof,Living area52 m²Exterior space attached to the building4 m²External storage space4 m²,52 m²,4 m²,4 m²,167 m³,3 rooms (1 bedroom),1 bathroom,Shower and toilet,10 stories,10th floor,"Optical fibre, elevator, mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,"Alongside busy road, alongside park, alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Parking on private property,Yes,Yes,Yes (€ 121.16 per month),Yes,Yes,Yes,no
