header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bos en Lommerweg 142 -huis,1055 EE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42526916-bos-en-lommerweg-142-huis/?navigateSource=resultlist,20220130_192748,"€ 525,000 kosten koper","€ 7,192    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 78 per month,2 months,Sold under reservation,Available in consultation,€ 77.71 per month,Ground-floor apartment (apartment),Resale property,1931-1944,Living area73 m²External storage space7 m²,73 m²,7 m²,268 m³,3 rooms (1 bedroom),1 bathroom,Toilet,1 story,Ground floor,"Jacuzzi, mechanical ventilation, passive ventilation system, flue and sliding door",C        What does this mean?,Double glazing,CH boiler,CH boiler,Intergas kompact (2010),Municipal ownership encumbered with long-term leaset,Paid until 31-12-2055,Back garden,"52 m² (8 meter deep and 6,5 meter broad)",Located at the northwest,Detached brick storage,Electricity,Double glazing,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 77.71 per month),Yes,Yes,Yes,no
