header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Donker Curtiusstraat 16 A,3038 SB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42670016-donker-curtiusstraat-16-a/?navigateSource=resultlist,20220125_220736,"€ 265,000 kosten koper","€ 5,196    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,€ 80.00 per month,Ground-floor apartment (apartment with open entrance to street),Resale property,1936,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area51 m²External storage space9 m²,51 m²,9 m²,194 m³,2 rooms (1 bedroom),1 bathroom,Bath and toilet,1 story,Ground floor,Passive ventilation system and TV via cable,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"56 m² (11,42 meter deep and 4,9 meter broad)",Located at the east accessible via the rear,Detached wooden storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 80.00 per month),Yes,No,Yes,no
