header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation,Type of parking facilities,error
Gustav Mahlerlaan 20,2253 EB Voorschoten        ,https://www.funda.nl/en/koop/voorschoten/huis-88984887-gustav-mahlerlaan-20/?navigateSource=resultlist,20220129_073530,"€ 499,000 kosten koper","€ 3,564    The asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1962,Combination roof covered with asphalt roofing and roof tiles,Living area140 m²Exterior space attached to the building11 m²External storage space18 m²,140 m²,11 m²,18 m²,278 m²,503 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories and a loft,"Flue, sliding door and TV via cable",E        What does this mean?,CH boiler,CH boiler,"Nefit (gas-fired from 2019, in ownership)",278 m²,Full ownership,In residential district,"Back garden, front garden and side garden",99 m² (9 meter deep and 11 meter broad),Located at the southwest accessible via the rear,Detached brick garage,1 car,Electricity,No insulation,Public parking,no
