header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Original asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Harnsesteeg,6721 NH Bennekom        ,https://www.funda.nl/en/koop/bennekom/bouwgrond-47278496-harnsesteeg/?navigateSource=resultlist,20220129_055054,"€ 495,000 kosten koper","€ 535,000 kosten koper",6+ months,Under offer,Available in consultation,Building plot,"2,000 m²",2.000 m² (part of parcel),Full ownership,Outside the built-up area and unobstructed surrounding view,no
