header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hanedoesstraat 129,2597 XE Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42549105-hanedoesstraat-129/?navigateSource=resultlist,20220131_231743,"€ 745,000 kosten koper","€ 4,027    The asking price per m² (€ 745,000) is calculated by dividing the asking price of the home by the living area (185 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,€ 250.00 per month,Upstairs apartment (apartment),Resale property,1957,Protected townscape or village view (permit needed for alterations),Shed roof,Living area185 m²Other space inside the building2 m²Exterior space attached to the building7 m²External storage space15 m²,185 m²,2 m²,7 m²,15 m²,619 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 baths and toilet,1 story,2nd floor,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Public parking and resident's parking permits,Yes,Yes,Yes (€ 250.00 per month),Yes,Yes,Yes,no
