header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,error
Cluselaan 12,5627 DC Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42676042-cluselaan-12/?navigateSource=resultlist,20220201_003319,"€ 395,000 kosten koper","€ 3,798    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Bungalow, linked semi-detached residential property",Resale property,1990,Shed roof covered with roof tiles,Living area104 m²Exterior space attached to the building19 m²,104 m²,19 m²,191 m²,378 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,Mechanical ventilation and sliding door,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",191 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"64 m² (7,5 meter deep and 8,5 meter broad)",Located at the southeast,Built-in,Electricity and running water,Completely insulated,no
