header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jurriaan Kokstraat 106,2586 SL Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42510203-jurriaan-kokstraat-106/?navigateSource=resultlist,20220129_202046,"€ 349,000 kosten koper","€ 4,309    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 101.00 per month,Upstairs apartment (apartment with open entrance to street),Resale property,1928,Protected townscape or village view (permit needed for alterations),Flat roof,Living area81 m²Other space inside the building1 m²Exterior space attached to the building3 m²,81 m²,1 m²,3 m²,296 m³,4 rooms (3 bedrooms),1 separate toilet,1 story,3rd floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Combination boiler from 2014, in ownership",Municipal long-term lease,€ 72 per year,In residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 101.00 per month),Yes,Yes,Yes,no
