header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vätternkade 60,1060 PK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42511258-vatternkade-60/?navigateSource=resultlist,20220130_185940,"€ 480,000 kosten koper","€ 4,404    The asking price per m² (€ 480,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 112 per month,2 months,Sold under reservation,Available in consultation,Maisonnette,Resale property,1998,Flat roof covered with asphalt roofing,Living area109 m²External storage space5 m²,109 m²,5 m²,372 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,"Optical fibre, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,Back garden,"40 m² (7,7 meter deep and 5,2 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
