header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Speelmanhof 49,3078 PZ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42445288-burgemeester-speelmanhof-49/?navigateSource=resultlist,20220126_010248,"€ 389,500 kosten koper","€ 3,478    The asking price per m² (€ 389,500) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 157.04 per month,Apartment with shared street entrance (apartment),Resale property,2007,Flat roof covered with asphalt roofing,Living area112 m²Exterior space attached to the building10 m²External storage space16 m²,112 m²,10 m²,16 m²,373 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,8th floor,Elevator,A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit ( combination boiler from 2006, in ownership)",Full ownership,Full ownership,"Alongside park, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Detached wooden storage,Parking place,Parking on gated property and parking garage,Yes,Yes,Yes (€ 157.04 per month),Yes,Yes,Yes,no
