header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Arthur Briëtstraat 3,8072 GW Nunspeet        ,https://www.funda.nl/en/koop/nunspeet/huis-88801255-arthur-brietstraat-3/?navigateSource=resultlist,20220127_225315,"€ 795,000 kosten koper","€ 2,809    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (283 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1976,Accessible for seniors,Double occupancy possible,Gable roof covered with roof tiles,Living area283 m²Other space inside the building116 m²External storage space14 m²,283 m²,116 m²,14 m²,912 m²,"1,240 m³",15 rooms (8 bedrooms),3 bathrooms and 2 separate toilets,"Bath, 3 showers and 2 toilets","3 stories, a/an attic and a basement","Skylight, optical fibre, passive ventilation system, flue, TV via cable and solar panels",E        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,Gas-fired boiler,"Atag Blauwe Engel (gas-fired from 1995, in ownership)",912 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district","Back garden, surrounded by garden, front garden and side garden",Detached wooden storage,Garage with carport and built-in,1 car,Electricity,Parking on private property,no
