header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Louise de Colignystraat 38 II,1055 XL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42522234-louise-de-colignystraat-38-ii/?navigateSource=resultlist,20220131_003020,"€ 350,000 kosten koper","€ 7,609    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 74.28 per month,Upstairs apartment (apartment),Resale property,1937,Flat roof,Living area46 m²Exterior space attached to the building5 m²External storage space12 m²,46 m²,5 m²,12 m²,146 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,2nd floor,Mechanical ventilation and passive ventilation system,E        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas Kompakt HRE (gas-fired combination boiler from 2018, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 16-06-2066,Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 74.28 per month),Yes,Yes,Yes,no
