header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lange Leidsedwarsstraat 95 C,1017 NH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42668099-lange-leidsedwarsstraat-95-c/?navigateSource=resultlist,20220130_183411,"€ 495,000 kosten koper","€ 8,534    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 129 per month,4 weeks,Under offer,Available in consultation,Mezzanine (apartment),Resale property,1932,Combination roof covered with asphalt roofing,Living area58 m²Exterior space attached to the building8 m²,58 m²,8 m²,190 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired from 2011, in ownership)",Full ownership,In center,Balcony present and french balcony present,Paid parking and resident's parking permits,No,Yes,Yes,Yes,No,Yes,no
