header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Insulation.1,Type of parking facilities,error
Jacob Groenplantsoen 6,1035 MA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42664184-jacob-groenplantsoen-6/?navigateSource=resultlist,20220130_210611,"€ 1,250,000 kosten koper","€ 6,378    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (196 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Available,Available in consultation,"Single-family home, semi-detached residential property (residential property facing inner courtyard)",Resale property,1998,Double occupancy possible,Hip roof covered with asphalt roofing and roof tiles,Living area196 m²Other space inside the building9 m²Exterior space attached to the building5 m²External storage space8 m²,196 m²,9 m²,5 m²,8 m²,560 m²,745 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",2 stories,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",560 m²,Full ownership,"Alongside a quiet road, on navigable waterway, sheltered location and in residential district",Back garden,Detached wooden storage,No insulation,Parking on private property,no
