header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Pastoor Dierickstraat 6,4645 EK Putte        ,https://www.funda.nl/en/koop/putte/huis-88913104-pastoor-dierickstraat-6/?navigateSource=resultlist,20220129_062500,"€ 299,000 kosten koper","€ 2,354    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,"Single-family home, row house",127 m² residential surface area / 151 m² plot surface area,5 rooms (4 bedrooms),441 m³,E            2.28What does this mean?,Resale property,1970,no
