header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities,error
Leyweg 29,2545 CB Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42533053-leyweg-29/?navigateSource=resultlist,20220130_150133,"€ 435,000 kosten koper","€ 4,143    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1927,Renovation project,Flat roof covered with asphalt roofing and other,Living area105 m²Other space inside the building15 m²Exterior space attached to the building21 m²External storage space100 m²,105 m²,15 m²,21 m²,100 m²,487 m²,690 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,D        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",487 m²,Full ownership,"Back garden, location and front garden",300 m² (60 meter deep and 5 meter broad),Located at the southwest,Detached brick storage,"Loft, electricity, heating and running water",no
