header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation,Type of garage,Type of parking facilities,error
Komijn 15,8252 CE Dronten        ,https://www.funda.nl/en/koop/dronten/huis-42685718-komijn-15/?navigateSource=resultlist,20220128_054354,"€ 275,000 kosten koper","€ 2,806    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 19, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1989,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area98 m²Exterior space attached to the building4 m²External storage space7 m²,98 m²,4 m²,7 m²,213 m²,342 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",213 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and sun terrace","120 m² (14,8 meter deep and 8,1 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity,No insulation,Carport,Parking on private property and public parking,no
