header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boulevard 17,4697 BC Sint-Annaland        ,https://www.funda.nl/en/koop/sint-annaland/appartement-88989444-boulevard-17/?navigateSource=resultlist,20220129_041641,"€ 499,000 kosten koper","€ 4,578    The asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 167.38 per month,Residential property with shared street entrance (apartment),Resale property,2018,Living area109 m²Other space inside the building5 m²Exterior space attached to the building14 m²External storage space17 m²,109 m²,5 m²,14 m²,17 m²,340 m³,4 rooms (3 bedrooms),1 story,2nd floor,"Elevator, mechanical ventilation and sliding door",A        What does this mean?,Energy efficient window and completely insulated,Complete floor heating and heat recovery unit,CH boiler,Full ownership,"On navigable waterway, alongside water, freestanding location and unobstructed surrounding view",Built-in,Parking garage,Yes,Yes,Yes (€ 167.38 per month),Yes,Yes,Yes,no
