header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Martenssingel 40,2806 CW Gouda        ,https://www.funda.nl/en/koop/gouda/appartement-42651563-burgemeester-martenssingel-40/?navigateSource=resultlist,20220129_035754,"€ 335,000 kosten koper","€ 4,036    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 50 per month,6 weeks,Sold under reservation,Available in consultation,Ground-floor apartment (apartment with open entrance to street),Resale property,1929,Accessible for seniors,Partly furnished with carpets and curtains,Living area83 m²External storage space5 m²,83 m²,5 m²,331 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,Ground floor,Passive ventilation system and TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2020, in ownership)",Full ownership,"Alongside water, in residential district and unobstructed surrounding view",Back garden,"44 m² (12 meter deep and 3,7 meter broad)",Located at the west accessible via the rear,Attached wooden storage,Electricity,No insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
