header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Ipperhoeve 24,5254 JA Haarsteeg        ,https://www.funda.nl/en/koop/haarsteeg/huis-42546510-ipperhoeve-24/?navigateSource=resultlist,20220127_194948,"€ 425,000 kosten koper","€ 2,707    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1979,Gable roof covered with roof tiles,Living area157 m²Other space inside the building46 m²Exterior space attached to the building47 m²,157 m²,46 m²,47 m²,313 m²,686 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Mechanical ventilation, rolldown shutters, flue, TV via cable and solar panels",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Hot air heating,Gas water heater,313 m²,Full ownership,"Alongside a quiet road, alongside water, In wooded surroundings, in residential district and freestanding location",Back garden and front garden,"104 m² (10 meter deep and 10,4 meter broad)",Located at the east accessible via the rear,Detached brick storage,Detached brick garage,1 car,"Loft, electricity and heating",Parking on private property and public parking,no
