header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Turandotdreef 17,3561 HB Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42677044-turandotdreef-17/?navigateSource=resultlist,20220131_160201,"€ 400,000 kosten koper","€ 3,390    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1965,Gable roof covered with roof tiles,Living area118 m²External storage space5 m²,118 m²,5 m²,151 m²,390 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories and a loft,TV via cable,B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2011, in ownership)",151 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"70 m² (11,6 meter deep and 6 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Public parking,no
