header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rochussenstraat 171 c,3021 NP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42688162-rochussenstraat-171-c/?navigateSource=resultlist,20220126_174955,"€ 590,000 kosten koper","€ 4,275    The asking price per m² (€ 590,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 240.00 per month,Apartment with shared street entrance (apartment),Resale property,1901,Combination roof,Living area138 m²Exterior space attached to the building13 m²External storage space10 m²,138 m²,13 m²,10 m²,487 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",A+        What does this mean?,Completely insulated,CH boiler,CH boiler,"2006, in ownership",Full ownership,Full ownership,In center and in residential district,Balcony present,Built-in,Yes,Yes,Yes (€ 240.00 per month),Yes,Yes,Yes,no
