header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stadionweg 114 1,1077 SV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42532019-stadionweg-114-1/?navigateSource=resultlist,20220129_001804,"€ 750,000 kosten koper","€ 6,881    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 141.99 per month,Upstairs apartment (apartment),Resale property,1938,Listed building (national monument),Living area109 m²Exterior space attached to the building8 m²,109 m²,8 m²,412 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Not required,Partly double glazed,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-03-2063),"€ 1.277,35 per year with option to purchase",Alongside busy road and in residential district,Balcony present and french balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 141.99 per month),Yes,Yes,Yes,no
