header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maassingel 18,5215 GG Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42662151-maassingel-18/?navigateSource=resultlist,20220201_111648,"€ 250,000 kosten koper","€ 3,968    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 208 per month,3 weeks,Sold under reservation,Available in consultation,€ 208.00 per month,Galleried apartment,Resale property,1967,Flat roof covered with asphalt roofing,Living area63 m²Exterior space attached to the building4 m²External storage space7 m²,63 m²,4 m²,7 m²,205 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,Elevator,D        What does this mean?,Partly double glazed,Communal central heating,CH boiler,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 208.00 per month),Yes,Yes,Yes,no
