header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Staringstraat 20,5615 HD Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42517293-staringstraat-20/?navigateSource=resultlist,20220201_004925,"€ 745,000 kosten koper","€ 5,103    The asking price per m² (€ 745,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1930,Gable roof covered with roof tiles,Living area146 m²Exterior space attached to the building23 m²External storage space30 m²,146 m²,23 m²,30 m²,225 m²,553 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Optical fibre, rolldown shutters and flue",F        What does this mean?,Partly double glazed,CH boiler and fireplace,CH boiler,"Nefit (gas-fired combination boiler from 2014, in ownership)",225 m²,Full ownership,"Alongside a quiet road, in center and in residential district","Back garden, front garden, side garden and sun terrace",98 m² (14 meter deep and 7 meter broad),Located at the southeast accessible via the rear,Roof terrace present,Detached brick storage,Electricity and running water,Partly double glazed,Public parking and resident's parking permits,no
