header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Insulation.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Graafseweg 247 R,6532 ZJ Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42651431-graafseweg-247-r/?navigateSource=resultlist,20220129_035805,"€ 275,000 kosten koper","€ 4,435    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 119.72 per month,Apartment with shared street entrance (apartment),Resale property,2012,Flat roof covered with asphalt roofing,Living area62 m²Exterior space attached to the building15 m²,62 m²,15 m²,201 m³,3 rooms (2 bedrooms),1 bathroom,Shower,1 story,4th floor,"Balanced ventilation system, optical fibre, elevator and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas kompakt HR (gas-fired combination boiler from 2012, in ownership)",Full ownership,Full ownership,In residential district,Balcony present,Storage box,Underground parking and parking place,"Roof insulation, double glazing, insulated walls and floor insulation",Yes,Yes,Yes (€ 119.72 per month),Yes,Yes,Yes,no
