header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maskerbloemstraat 90,3053 EE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88011643-maskerbloemstraat-90/?navigateSource=resultlist,20220125_234641,"€ 450,000 kosten koper","€ 3,333    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 495,000 kosten koper",6 weeks,Available,Available in consultation,€ 219.31 per month,Galleried apartment (apartment),Resale property,2007,Flat roof covered with asphalt roofing,Living area135 m²Exterior space attached to the building14 m²External storage space4 m²,135 m²,14 m²,4 m²,438 m³,3 rooms (2 bedrooms),2 bathrooms,"Bath, 2 showers and toilet",1 story,4th floor,"Elevator, mechanical ventilation and sliding door",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2007, in ownership",Full ownership,Full ownership,Full ownership,In residential district,Balcony present,Storage box,Parking place,Public parking and parking garage,Yes,Yes,Yes (€ 219.31 per month),Yes,Yes,Yes,no
