header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation,Type of parking facilities,error
St. Crispijnstraat 38,5144 RD Waalwijk        ,https://www.funda.nl/en/koop/waalwijk/huis-42685369-st-crispijnstraat-38/?navigateSource=resultlist,20220129_075516,"€ 250,000 kosten koper","€ 2,525    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1921,Gable roof covered with roof tiles,Living area99 m²External storage space7 m²,99 m²,7 m²,140 m²,346 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,TV via cable,E        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",140 m²,Full ownership,"Alongside a quiet road, In wooded surroundings, in center and in residential district",Back garden,"46 m² (8,6 meter deep and 5,3 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,No insulation,Public parking,no
