header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bosrankstraat 24,1032 LH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42687331-bosrankstraat-24/?navigateSource=resultlist,20220130_193825,"€ 550,000 kosten koper","€ 6,875    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,2016,Flat roof covered with asphalt roofing,Living area80 m²Exterior space attached to the building9 m²External storage space17 m²,80 m²,9 m²,17 m²,278 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,Not available,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",District heating,District heating,Municipal long-term lease,Bought off for eternity,Balcony present,Built-in,Electricity,Built-in,1 car,Electrical door,Parking garage,No,No,No,No,No,No,no
