header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,error
Topaasstraat 1,9743 LA Groningen        ,https://www.funda.nl/en/koop/groningen/huis-42540114-topaasstraat-1/?navigateSource=resultlist,20220129_180755,"€ 260,000 kosten koper","€ 2,301    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1970,Flat roof,Living area113 m²Other space inside the building18 m²External storage space8 m²,113 m²,18 m²,8 m²,95 m²,399 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,TV via cable and solar panels,D        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, to rent)",95 m²,Full ownership,In residential district,Back garden,"28 m² (6,5 meter deep and 4,3 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,Built-in,1 car,"Electrical door, electricity and running water",no
