header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hilversumsestraat 60,2574 XH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88988416-hilversumsestraat-60/?navigateSource=resultlist,20220128_074334,"€ 195,000 kosten koper","€ 3,824    The asking price per m² (€ 195,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 15.00 per month,Upstairs apartment (apartment),Resale property,1927,Flat roof covered with asphalt roofing,Living area51 m²Exterior space attached to the building4 m²,51 m²,4 m²,170 m³,3 rooms (1 bedroom),1 bathroom,Shower,1 story,1st floor,TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,Intergas combi compact (gas-fired combination boiler from 2010),Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Balcony present,Paid parking and public parking,Yes,No,No,No,No,Yes,no
