header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Hilsepoort 10,4791 HX Klundert        ,https://www.funda.nl/en/koop/klundert/huis-42570514-hilsepoort-10/?navigateSource=resultlist,20220129_095200,"€ 275,000 kosten koper","€ 3,313    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1930,Gable roof covered with roof tiles,Living area83 m²External storage space36 m²,83 m²,36 m²,185 m²,270 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,Air conditioning and TV via cable,G        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler from 2019, in ownership)",185 m²,Full ownership,In residential district,Back garden,"82 m² (13 meter deep and 6,3 meter broad)",Located at the northwest accessible via the rear,Detached brick storage,Electricity,Detached brick garage,1 car,"Electrical door, electricity and running water",Public parking,no
