header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Gaestdyk 61,8522 MZ Tjerkgaast        ,https://www.funda.nl/en/koop/tjerkgaast/huis-88020696-gaestdyk-61/?navigateSource=resultlist,20220129_054435,"€ 1,250,000 kosten koper","€ 1,305    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (958 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1810,"Partly furnished with carpets and curtains, listed building (national monument) and monumental building",Hipped roof covered with roof tiles,Living area958 m²Other space inside the building139 m²Exterior space attached to the building5 m²External storage space80 m²,958 m²,139 m²,5 m²,80 m²,"4,200 m²","4,870 m³",7 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,Skylight and TV via cable,Not required,Roof insulation and partly double glazed,Communal central heating and CH boiler,Central facility,"Remeha (gas-fired from 2001, in ownership)",4.200 m²,Full ownership,"Alongside busy road, rural and unobstructed surrounding view",Surrounded by garden,Attached brick storage,"Loft, electricity, heating and running water",No insulation,Parking on private property,no
