header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Kommelderweg 1,6243 ND Geulle        ,https://www.funda.nl/en/koop/geulle/huis-88973317-kommelderweg-1/?navigateSource=resultlist,20220129_040438,"€ 1,000,000 kosten koper","€ 3,425    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,000,000) is calculated by dividing the asking price of the home by the living area (292 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1782,"Heritage listed, listed building (national monument) and monumental building",Combination roof covered with roof tiles,Living area292 m²Other space inside the building71 m²External storage space17 m²,292 m²,71 m²,17 m²,"2,500 m²","1,750 m³",9 rooms (6 bedrooms),3 bathrooms and 1 separate toilet,"Bath, 3 showers and 3 toilets",3 stories and a basement,Skylight and flue,Not required,Roof insulation and partly double glazed,CH boiler,CH boiler,"Nefit  / Bosch (gas-fired combination boiler from 2018, to rent)",2.500 m²,Full ownership,"Alongside a quiet road, rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Detached brick garage,1 car,Electricity and running water,No insulation,Parking on private property,no
