header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Oberon 14,5221 LV Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42530099-oberon-14/?navigateSource=resultlist,20220201_111122,"€ 600,000 kosten koper","€ 2,609    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (230 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Desirable residence/villa, corner house",Resale property,2003,Flat roof covered with asphalt roofing,Living area230 m²Exterior space attached to the building21 m²,230 m²,21 m²,96 m²,780 m³,7 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,"Balanced ventilation system, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and heat recovery unit,CH boiler,"Nefit (gas-fired combination boiler from 2003, in ownership)",96 m²,Full ownership,"Alongside a quiet road, In wooded surroundings, in residential district and rural",Sun terrace,"21 m² (5,28 meter deep and 3,98 meter broad)",Located at the south,Roof terrace present,Built-in,Electricity,"Roof insulation, double glazing, eco-building, partly double glazed, no cavity wall, insulated walls, floor insulation, completely insulated and secondary glazing",Public parking,no
