header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Potgieterstraat 21 2,1053 XP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671250-potgieterstraat-21-2/?navigateSource=resultlist,20220129_010747,"€ 500,000 kosten koper","€ 7,937    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 80.00 per month,Residential property with shared street entrance (apartment),Resale property,1891,Flat roof covered with asphalt roofing,Living area63 m²,63 m²,195 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,2nd floor,Passive ventilation system and TV via cable,C        What does this mean?,Energy efficient window,CH boiler,CH boiler,"2009, in ownership",Full ownership,Alongside a quiet road and in residential district,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 80.00 per month),Yes,Yes,Yes,no
