header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Erasmusplein 199,2532 EW Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88032215-erasmusplein-199/?navigateSource=resultlist,20220129_155048,"€ 190,000 kosten koper","€ 4,419    The asking price per m² (€ 190,000) is calculated by dividing the asking price of the home by the living area (43 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 16, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1965,Disabled access friendly and accessible for seniors,With carpets and curtains,Flat roof covered with asphalt roofing,Living area43 m²Other space inside the building3 m²Exterior space attached to the building2 m²External storage space3 m²,43 m²,3 m²,2 m²,3 m²,140 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,5th floor,"Elevator, mechanical ventilation, passive ventilation system and TV via cable",E        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Alongside a quiet road,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
