header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jac. van Looystraat 25,2032 ZA Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42540463-jac-van-looystraat-25/?navigateSource=resultlist,20220128_062839,"€ 375,000 kosten koper","€ 5,435    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 50 per month,7 weeks,Sold under reservation,Available in consultation,€ 50.00 per month,Ground-floor apartment,Resale property,1935,Gable roof covered with roof tiles,Living area69 m²External storage space5 m²,69 m²,5 m²,234 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,Ground floor,Mechanical ventilation and TV via cable,A            1.14What does this mean?,"Energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2018, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"31 m² (6,27 meter deep and 5 meter broad)",Located at the northeast accessible via the rear,Detached wooden storage,Electricity,Public parking,Yes,Yes,Yes (€ 50.00 per month),Yes,No,Yes,no
