header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wethouder Frankeweg 3 hs,1098 KV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42531718-wethouder-frankeweg-3-hs/?navigateSource=resultlist,20220130_214337,"€ 550,000 kosten koper","€ 6,875    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 80.00 per month,Ground-floor apartment (apartment),Resale property,1926,With carpets and curtains,Flat roof covered with asphalt roofing,Living area80 m²External storage space12 m²,80 m²,12 m²,215 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,"Alarm installation, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",Full ownership,"Alongside busy road, in center and in residential district",Back garden,"41 m² (4,5 meter deep and 9,3 meter broad)",Located at the west,Detached wooden storage,Electricity,No insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 80.00 per month),Yes,No,Yes,no
