header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Montaubanstraat 25,3701 HN Zeist        ,https://www.funda.nl/en/koop/zeist/appartement-42683389-montaubanstraat-25/?navigateSource=resultlist,20220130_152728,"€ 375,000 kosten koper","€ 4,261    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 219 per month,"January 26, 2022",Available,Available in consultation,€ 219.00 per month,Apartment with shared street entrance (apartment),Resale property,1988,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area88 m²Exterior space attached to the building4 m²External storage space8 m²,88 m²,4 m²,8 m²,265 m³,3 rooms (2 bedrooms),5 stories,3rd floor,"Outdoor awning, optical fibre, elevator, mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2018, in ownership)",Full ownership,"In wooded surroundings, in center, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Parking on gated property,Yes,Yes,Yes (€ 219.00 per month),Yes,No,Yes,no
