header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anthony Roodvoetsstraat 103,2035 PW Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42519010-anthony-roodvoetsstraat-103/?navigateSource=resultlist,20220129_202127,"€ 795,000 vrij op naam","€ 4,907    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (162 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under option,Available in consultation,€ 200.00 per month,Apartment with shared street entrance (apartment),New property,2022,Flat roof covered with asphalt roofing,SWK garantiecertificaat,Living area162 m²Exterior space attached to the building18 m²,162 m²,18 m²,445 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,7th floor,Solar panels,Not available,Completely insulated,"Geothermal heating, complete floor heating, heat recovery unit and heat pump",Electrical boiler (rental) and solar collectors,Alongside water and in residential district,Balcony present,Storage box,Underground parking,Yes,Yes,Yes (€ 200.00 per month),Yes,Yes,Yes,no
