header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Beekpunge 62,5931 DS Tegelen        ,https://www.funda.nl/en/koop/tegelen/huis-88048049-beekpunge-62/?navigateSource=resultlist,20220129_174748,"€ 300,000 kosten koper","€ 2,609    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2003,Living area115 m²Other space inside the building2 m²External storage space8 m²,115 m²,2 m²,8 m²,135 m²,375 m³,6 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet",3 stories,"Outdoor awning, mechanical ventilation, rolldown shutters and TV via cable",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2012, in ownership",135 m²,Full ownership,In residential district,Back garden and front garden,Detached wooden storage,Public parking,no
