header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Type of parking facilities,Commercial property,error
Borchmolendijk 11,5492 AJ Sint-Oedenrode        ,https://www.funda.nl/en/koop/sint-oedenrode/huis-85692494-borchmolendijk-11/?navigateSource=resultlist,20220127_195725,"€ 799,000 kosten koper","€ 4,119    The asking price per m² (€ 799,000) is calculated by dividing the asking price of the home by the living area (194 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1920,Disabled access friendly,Double occupancy possible and with carpets and curtains,Mansard roof covered with roof tiles,Brandveiligheid and Energie Prestatie Advies,Living area194 m²Other space inside the building230 m²Exterior space attached to the building30 m²External storage space14 m²,194 m²,230 m²,30 m²,14 m²,337 m²,"1,050 m³",6 rooms (5 bedrooms),3 stories,Outdoor awning and passive ventilation system,F        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Nefit Ecnomline (gas-fired combination boiler from 2002, in ownership)",337 m²,In center and unobstructed surrounding view,Sun terrace,Public parking and resident's parking permits,"        200 m², built-in    ",no
