header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,error
Urkerstraat 15,1181 EW Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/huis-42681594-urkerstraat-15/?navigateSource=resultlist,20220130_164740,"€ 879,000 kosten koper","€ 5,327    The asking price per m² (€ 879,000) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1962,Flat roof covered with asphalt roofing,Living area165 m²Exterior space attached to the building12 m²External storage space8 m²,165 m²,12 m²,8 m²,157 m²,533 m³,4 rooms (3 bedrooms),1 separate toilet,2 stories,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",157 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"47 m² (8 meter deep and 5,9 meter broad)",Located at the south accessible via the rear,Roof terrace present,Detached brick storage,Electricity,Public parking,no
