header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Patio/atrium,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
J.F. Berghoefplantsoen 23,1064 DE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88036238-jf-berghoefplantsoen-23/?navigateSource=resultlist,20220128_152534,"€ 650,000 kosten koper","€ 5,652    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,"Single-family home, row house (patio residence)",Resale property,1998,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area115 m²,115 m²,118 m²,402 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,"Alarm installation, optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2015, in ownership)",118 m²,Municipal ownership encumbered with long-term leaset,Paid until 01-07-2047,"Alongside a quiet road, sheltered location and in residential district",Back garden and patio/atrium,40 m² (8 meter deep and 5 meter broad),Located at the north,Built-in,Electricity and heating,Public parking and resident's parking permits,no
