header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Waalstraat 131 I,1079 DW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42538146-waalstraat-131-i/?navigateSource=resultlist,20220130_232613,"€ 450,000 kosten koper","€ 7,895    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 185.00 per month,Upstairs apartment (apartment),Resale property,1937,Combination roof covered with asphalt roofing and roof tiles,Living area57 m²Exterior space attached to the building5 m²External storage space7 m²,57 m²,5 m²,7 m²,189 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,Mechanical ventilation and TV via cable,C        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"CV combi-ketel (gas-fired combination boiler from 2013, in ownership)",Municipal long-term lease (end date of long-term lease:  31-05-2062),€ 721 per year with option to purchase,Balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 185.00 per month),Yes,No,Yes,no
