header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Charley Tooropgracht 187,1112 ZJ Diemen        ,https://www.funda.nl/en/koop/diemen/appartement-88907512-charley-tooropgracht-187/?navigateSource=resultlist,20220129_163827,"€ 425,000 kosten koper","€ 6,071    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 197 per month,7 weeks,Sold under reservation,Available in consultation,€ 156.42 per month,Upstairs apartment (apartment),Resale property,2020,With carpets and curtains,Flat roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building6 m²External storage space5 m²,70 m²,6 m²,5 m²,240 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,"Optical fibre, elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",District heating and complete floor heating,District heating,Full ownership,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Underground parking and parking place,"Parking on gated property, parking on private property and parking garage",Yes,Yes,Yes (€ 156.42 per month),Yes,Yes,Yes,no
