header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Andrej Sacharowstraat,2552 HK Den Haag        ,https://www.funda.nl/en/koop/den-haag/parkeergelegenheid-42679409-andrej-sacharowstraat/?navigateSource=resultlist,20220131_195012,"€ 16,500 kosten koper",2 weeks,Available,Available in consultation,Parking place,Resale property,1,Municipal long-term lease,Bought off for eternity,no
