header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
de Slink 14,6686 DH Doornenburg        ,https://www.funda.nl/en/koop/doornenburg/huis-42446618-de-slink-14/?navigateSource=resultlist,20220128_030712,"€ 349,000 kosten koper","€ 3,088    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1985,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area113 m²Other space inside the building16 m²Exterior space attached to the building2 m²,113 m²,16 m²,2 m²,213 m²,451 m³,6 rooms (4 bedrooms),1 bathroom,"Bath, shower and toilet",3 stories,"Air conditioning, outdoor awning, skylight, optical fibre, flue and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and wood heater,CH boiler,"Nefit (gas-fired combination boiler from 2005, in ownership)",213 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"85 m² (10,4 meter deep and 8,2 meter broad)",Located at the northwest,Attached brick garage,1 car,"Electricity, heating and running water",Parking on private property and public parking,no
