header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jisperveldstraat 440,1024 AW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42534072-jisperveldstraat-440/?navigateSource=resultlist,20220130_232434,"€ 300,000 kosten koper","€ 3,571    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 190 per month,8 weeks,Sold under reservation,Available in consultation,Mezzanine,Resale property,1968,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building5 m²,84 m²,5 m²,275 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Elevator,D        What does this mean?,Energy efficient window,Communal central heating,Electrical boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-10-2041),€ 203 per year,Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
