header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Insulation.1,Type of parking facilities,error
Peuterdijk 43 A,3249 AW Herkingen        ,https://www.funda.nl/en/koop/herkingen/huis-41319334-peuterdijk-43-a/?navigateSource=resultlist,20220127_213328,"€ 495,000 kosten koper","€ 2,200    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (225 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 525,000 kosten koper",6+ months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,2001,Gable roof,Living area225 m²Other space inside the building31 m²Exterior space attached to the building4 m²,225 m²,31 m²,4 m²,287 m²,"1,024 m³",4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",2 stories and a basement,Flue and swimming pool,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, wood heater and complete floor heating",CH boiler and solar collectors,"Intergas (gas-fired combination boiler from 2011, in ownership)",287 m²,Full ownership,Alongside a quiet road,Surrounded by garden,Built-in,"Roof insulation, double glazing and insulated walls",Public parking,no
