header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Parelstraat 6,1018 AS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42696399-parelstraat-6/?navigateSource=resultlist,20220130_180833,"€ 425,000 kosten koper","€ 5,667    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 135.64 per month,Upstairs apartment (apartment),Resale property,1981-1990,Flat roof covered with asphalt roofing,Living area75 m²Exterior space attached to the building6 m²External storage space4 m²,75 m²,6 m²,4 m²,225 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,TV via cable,C            1.57What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 31-03-2039,"Alongside a quiet road, in center and in residential district",Balcony present,Storage box,Paid parking and public parking,Yes,Yes,Yes (€ 135.64 per month),Yes,Yes,Yes,no
