header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Pieter de Hoochstraat 11 app.12D,1071 ED Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42426004-pieter-de-hoochstraat-11-app12d/?navigateSource=resultlist,20220130_235030,"€ 2,982,600 vrij op naam","€ 14,003    The asking price per m² (€ 2,982,600) is calculated by dividing the asking price of the home by the living area (213 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,€ 550.00 per month,Mezzanine (apartment),New property,2019,Living area213 m²Exterior space attached to the building14 m²External storage space10 m²,213 m²,14 m²,10 m²,593 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, shower and 2 toilets",1 story,3rd floor,"Smart home, elevator, mechanical ventilation, flue and sliding door",Not available,Completely insulated,CH boiler and complete floor heating,CH boiler,"2020, in ownership",Full ownership,"Alongside water, in center, in residential district and unobstructed surrounding view",Balcony present,Storage box,"Built-in, underground parking and parking place",1 car,"Paid parking, public parking, parking garage and resident's parking permits",no
