header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bos en Lommerweg 136 1.,1055 ED Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42678513-bos-en-lommerweg-136-1/?navigateSource=resultlist,20220130_231002,"€ 415,000 kosten koper","€ 7,155    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 128 per month,2 weeks,Available,Available in consultation,Upstairs apartment,Resale property,1934,Combination roof covered with asphalt roofing and roof tiles,Living area58 m²Exterior space attached to the building6 m²External storage space5 m²,58 m²,6 m²,5 m²,168 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2055),Paid until 31-12-2055,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,No,Yes,Yes,Yes,no
