header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Shed / storage,Facilities.1,Type of parking facilities,error
Henry Dunantstraat 31,4471 BT Wolphaartsdijk        ,https://www.funda.nl/en/koop/wolphaartsdijk/huis-42673594-henry-dunantstraat-31/?navigateSource=resultlist,20220129_053438,"€ 325,000 kosten koper","€ 2,407    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,2001,Hipped roof covered with roof tiles,Living area135 m²External storage space8 m²,135 m²,8 m²,246 m²,442 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Rolldown shutters, TV via cable and solar panels",A        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"HR (gas-fired combination boiler from 2010, in ownership)",246 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",77 m² (7 meter deep and 11 meter broad),Detached wooden storage,Electricity,Parking on private property and public parking,no
