header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Oostakkerstraat 71,1066 HR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42664491-oostakkerstraat-71/?navigateSource=resultlist,20220130_211405,"€ 575,000 kosten koper","€ 4,389    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,2001,Flat roof covered with asphalt roofing,Living area131 m²External storage space5 m²,131 m²,5 m²,434 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,TV via cable and solar panels,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas Combi Kompakt HR 22 (2001, in ownership)",Municipal long-term lease (end date of long-term lease:  30-09-2049),Paid until 30-09-2049,Alongside a quiet road and in residential district,Back garden,"52 m² (9,77 meter deep and 5,3 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Underground parking,Public parking and parking garage,no
