header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Touslaggerij 3,8501 ZX Joure        ,https://www.funda.nl/en/koop/joure/huis-42662973-touslaggerij-3/?navigateSource=resultlist,20220129_031152,"€ 359,000 kosten koper","€ 2,528    The asking price per m² (€ 359,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1980,Gable roof covered with roof tiles,Living area142 m²Other space inside the building21 m²,142 m²,21 m²,235 m²,597 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Skylight and passive ventilation system,C        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation","CH boiler, wood heater and partial floor heating",CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",235 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"62 m² (7,75 meter deep and 8 meter broad)",Located at the south,Attached brick garage,1 car,Electricity,Parking on private property,no
