header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Mastgat 9,4417 CM Hansweert        ,https://www.funda.nl/en/koop/hansweert/huis-88010174-mastgat-9/?navigateSource=resultlist,20220130_160244,"€ 199,000 kosten koper","€ 1,860    The asking price per m² (€ 199,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1980,Gable roof covered with roof tiles,Living area107 m²External storage space11 m²,107 m²,11 m²,162 m²,374 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,TV via cable,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",162 m²,Full ownership,In residential district,Back garden and front garden,"85 m² (13 meter deep and 6,5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Public parking,no
