header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Shed / storage,Facilities.1,Type of parking facilities,error
Oosterstraat 152,7531 TM Enschede        ,https://www.funda.nl/en/koop/enschede/huis-42681197-oosterstraat-152/?navigateSource=resultlist,20220130_134157,"€ 250,000 kosten koper","€ 2,717    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1906-1930,Mansard roof,Living area92 m²Exterior space attached to the building16 m²External storage space22 m²,92 m²,16 m²,22 m²,191 m²,340 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories,Rolldown shutters and flue,G        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, to rent",191 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden,"94 m² (17 meter deep and 5,5 meter broad)",Detached brick storage,Electricity,Public parking,no
