header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Troelstraweg 56,3317 TJ Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/appartement-42689481-troelstraweg-56/?navigateSource=resultlist,20220129_181021,"€ 179,000 kosten koper","€ 2,594    The asking price per m² (€ 179,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 132.06 per month,Apartment with shared street entrance (apartment),Resale property,1959,Flat roof covered with asphalt roofing,Living area69 m²Exterior space attached to the building3 m²External storage space6 m²,69 m²,3 m²,6 m²,210 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Passive ventilation system,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2011, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 132.06 per month),Yes,Yes,Yes,no
