header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Bultrugpad 4,1035 HS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42664861-bultrugpad-4/?navigateSource=resultlist,20220130_203118,"€ 535,000 kosten koper","€ 3,664    The asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1991,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area146 m²,146 m²,130 m²,482 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Mechanical ventilation, TV via cable, solar collectors and solar panels",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",130 m²,Municipal long-term lease (end date of long-term lease:  15-03-2042),Paid until 15-03-2042,"Alongside a quiet road, alongside water and in residential district",Back garden and front garden,"53 m² (12 meter deep and 4,4 meter broad)",Located at the northwest accessible via the rear,Roof terrace present,Public parking,no
