header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westerdok 452,1013 BH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42464615-westerdok-452/?navigateSource=resultlist,20220130_222407,"€ 1,250,000 kosten koper","€ 8,503    The asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 281 per month,6+ months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,2008,Flat roof covered with asphalt roofing,Living area147 m²Exterior space attached to the building16 m²External storage space17 m²,147 m²,16 m²,17 m²,460 m³,4 rooms (3 bedrooms),2 bathrooms,2 baths and 2 toilets,1 story,1st floor,"Elevator, mechanical ventilation, sliding door and TV via cable",A++        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,Combination boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-11-2055),Paid until 15-11-2055,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-11-2055),Paid until 15-11-2055,"Alongside water, in center, in residential district and unobstructed surrounding view",Balcony present,Garage and underground parking,1 car,Electricity,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
