header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Herenstraat 93,7777 HE Schuinesloot        ,https://www.funda.nl/en/koop/schuinesloot/huis-42557382-herenstraat-93/?navigateSource=resultlist,20220127_231339,"€ 350,000 kosten koper","€ 1,699    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (206 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,Before 1906,Renovation project,Combination roof covered with roof tiles,Living area206 m²Other space inside the building102 m²Exterior space attached to the building12 m²External storage space135 m²,206 m²,102 m²,12 m²,135 m²,"2,143 m²",925 m³,6 rooms (4 bedrooms),1 separate toilet,"1 story, a/an attic and a basement",TV via cable,Not available,No cavity wall,CH boiler,Electrical boiler (rental),"Bosch HR (gas-fired, in ownership)",2.143 m²,Full ownership,Alongside busy road and outside the built-up area,"Back garden, front garden and side garden",476 m² (17 meter deep and 28 meter broad),Located at the northeast accessible via the rear,Detached brick storage,Electricity,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
